minutes,mp,nineties,gls,ast,ga,gls_p90_raw,ast_p90_raw,ga_p90_raw,player,team,pos,age,nation,league,season,sh,sot,int,tklw,crs,fls,fld,source,gls_p90,ast_p90,ga_p90,sh_p90,sot_p90,crs_p90,int_p90,tklw_p90,fls_p90,fld_p90,pos_main,budget_est,player_id
2542.0,36,28.24,4,8,12,,,,Bryan Núñez 68,Las Palmas,MF,29,URU,La Liga,2223,18,5,34,41,64,27,28,demo,0.141643059490085,0.28328611898017,0.42492917847025496,0.6373937677053825,0.17705382436260625,2.26628895184136,1.2039660056657224,1.4518413597733713,0.9560906515580737,0.991501416430595,MF,14.11,924
1040.0,15,11.56,0,1,1,,,,Marc Torres 70,Barcelona,DF,34,MAR,La Liga,2425,8,1,23,23,16,8,13,demo,0.0,0.08650519031141868,0.08650519031141868,0.6920415224913494,0.08650519031141868,1.3840830449826989,1.9896193771626296,1.9896193771626296,0.6920415224913494,1.1245674740484428,DF,5.87,925
1039.0,15,11.54,3,4,7,,,,Sergio Navarro 73,Getafe,FW,21,POR,La Liga,2425,24,9,0,4,10,9,15,demo,0.25996533795493937,0.3466204506065858,0.6065857885615252,2.079722703639515,0.7798960138648181,0.8665511265164645,0.0,0.3466204506065858,0.7798960138648181,1.2998266897746968,FW,27.47,926
2901.0,38,32.23,12,3,15,,,,Iván Castro 74,Barcelona,"FW,MF",33,BRA,La Liga,2223,75,24,10,15,38,38,36,demo,0.37232392181197643,0.09308098045299411,0.46540490226497055,2.327024511324853,0.7446478436239529,1.1790257524045922,0.3102699348433137,0.46540490226497055,1.1790257524045922,1.1169717654359295,FW,9.23,927
664.0,9,7.38,1,0,1,,,,Mikel Ruiz 79,Alavés,FW,26,BRA,La Liga,2425,16,4,1,2,7,6,3,demo,0.13550135501355015,0.0,0.13550135501355015,2.1680216802168024,0.5420054200542006,0.948509485094851,0.13550135501355015,0.2710027100271003,0.8130081300813008,0.4065040650406504,FW,14.31,928
1673.0,24,18.59,3,5,8,,,,Samu Ruiz 80,Athletic,MF,24,MAR,La Liga,2223,24,6,20,32,27,17,26,demo,0.16137708445400753,0.2689618074233459,0.4303388918773534,1.2910166756320602,0.32275416890801506,1.4523937600860677,1.0758472296933836,1.7213555675094137,0.914470145239376,1.3986013986013985,MF,20.6,929
3088.0,38,34.31,5,13,18,,,,Takefusa Moreno 83,Mallorca,MF,36,URU,La Liga,2223,35,6,59,55,55,40,31,demo,0.1457301078402798,0.37889828038472745,0.5246283882250072,1.0201107548819586,0.17487612940833575,1.6030311862430777,1.7196152725153016,1.6030311862430777,1.1658408627222383,0.9035266686097347,MF,6.86,930
3353.0,38,37.26,6,6,12,,,,Marc Núñez 85,Villarreal,MF,20,ARG,La Liga,2425,46,15,49,60,71,34,32,demo,0.16103059581320453,0.16103059581320453,0.32206119162640906,1.234567901234568,0.4025764895330113,1.90552871712292,1.3150831991411702,1.6103059581320451,0.9125067096081589,0.8588298443370908,MF,23.8,931
1478.0,21,16.42,4,7,11,,,,Carlos Torres 88,Las Palmas,MF,29,MAR,La Liga,2425,18,4,18,22,23,21,10,demo,0.24360535931790497,0.4263093788063337,0.6699147381242386,1.0962241169305724,0.24360535931790497,1.4007308160779535,1.0962241169305724,1.3398294762484773,1.278928136419001,0.6090133982947624,MF,16.53,932
723.0,10,8.03,1,0,1,,,,Samu Moreno 89,Valladolid,FW,30,BRA,La Liga,2223,17,6,2,1,5,11,8,demo,0.12453300124533002,0.0,0.12453300124533002,2.1170610211706102,0.7471980074719802,0.6226650062266501,0.24906600249066005,0.12453300124533002,1.3698630136986303,0.9962640099626402,FW,10.12,933
2629.0,38,29.21,3,4,7,,,,Hugo Moreno 94,Celta,MF,32,BRA,La Liga,2425,32,8,38,43,50,40,27,demo,0.10270455323519342,0.13693940431359122,0.23964395754878465,1.0955152345087298,0.27387880862718245,1.7117425539198905,1.3009243409791167,1.4720985963711057,1.3693940431359124,0.9243409791167408,MF,8.93,934
2683.0,38,29.81,5,10,15,,,,Oihan Sánchez 95,Villarreal,MF,21,NGA,La Liga,2223,32,10,43,35,51,33,20,demo,0.1677289500167729,0.3354579000335458,0.5031868500503187,1.0734652801073465,0.3354579000335458,1.7108352901710837,1.442468970144247,1.1741026501174103,1.1070110701107012,0.6709158000670916,MF,25.7,935
3087.0,38,34.3,2,7,9,,,,Pedri Iglesias 1,Valencia,"DF,MF",29,ESP,La Liga,2223,33,11,32,49,61,40,36,demo,0.05830903790087464,0.20408163265306123,0.2623906705539359,0.9620991253644315,0.3206997084548105,1.7784256559766765,0.9329446064139942,1.4285714285714286,1.1661807580174928,1.0495626822157436,DF,12.5,936
785.0,11,8.72,3,0,3,,,,Pedri Romero 6,Alavés,MF,18,BRA,La Liga,2425,18,3,8,19,17,9,9,demo,0.3440366972477064,0.0,0.3440366972477064,2.0642201834862384,0.3440366972477064,1.9495412844036695,0.9174311926605504,2.1788990825688073,1.0321100917431192,1.0321100917431192,MF,26.61,937
1783.0,25,19.81,3,6,9,,,,Oihan Jiménez 7,Getafe,MF,33,MAR,La Liga,2223,28,9,26,28,51,14,21,demo,0.1514386673397274,0.3028773346794548,0.45431600201918226,1.4134275618374559,0.45431600201918226,2.5744573447753663,1.3124684502776376,1.4134275618374559,0.7067137809187279,1.0600706713780919,MF,9.16,938
1990.0,28,22.11,0,1,1,,,,Mikel Moreno 12,Athletic,GK,17,BRA,La Liga,2425,0,0,4,1,0,23,24,demo,0.0,0.045228403437358664,0.045228403437358664,0.0,0.0,0.0,0.18091361374943465,0.045228403437358664,1.0402532790592491,1.0854816824966078,GK,21.64,939
911.0,13,10.12,2,4,6,,,,Álex García 13,Atlético,"MF,DF",18,ARG,La Liga,2223,10,3,9,12,11,17,12,demo,0.19762845849802374,0.3952569169960475,0.5928853754940712,0.9881422924901186,0.2964426877470356,1.0869565217391306,0.8893280632411068,1.1857707509881423,1.6798418972332017,1.1857707509881423,MF,31.54,940
553.0,8,6.14,1,1,2,,,,Hugo Iglesias 16,Leganés,FW,28,ARG,La Liga,2223,13,3,1,3,6,9,9,demo,0.16286644951140067,0.16286644951140067,0.32573289902280134,2.1172638436482085,0.488599348534202,0.977198697068404,0.16286644951140067,0.488599348534202,1.4657980456026058,1.4657980456026058,FW,14.32,941
3373.0,38,37.48,12,9,21,,,,Takefusa Castro 18,Athletic,FW,19,ARG,La Liga,2425,84,31,11,22,60,39,38,demo,0.32017075773746,0.240128068303095,0.560298826040555,2.24119530416222,0.8271077908217717,1.6008537886873,0.29348986125933835,0.5869797225186767,1.040554962646745,1.0138740661686234,FW,29.49,942
786.0,11,8.73,2,3,5,,,,Rodri Sánchez 22,Espanyol,"MF,DF",31,BRA,La Liga,2223,15,9,5,13,14,10,6,demo,0.2290950744558992,0.3436426116838488,0.572737686139748,1.7182130584192439,1.0309278350515463,1.6036655211912942,0.572737686139748,1.4891179839633446,1.145475372279496,0.6872852233676976,MF,12.74,943
908.0,13,10.09,0,2,2,,,,Bryan Díaz 27,Atlético,MF,36,ARG,La Liga,2425,14,3,17,14,17,9,8,demo,0.0,0.19821605550049554,0.19821605550049554,1.3875123885034688,0.29732408325074333,1.6848364717542121,1.6848364717542121,1.3875123885034688,0.89197224975223,0.7928642220019821,MF,5.39,944
1290.0,18,14.33,0,0,0,,,,Yeremy Pérez 28,Betis,DF,36,POR,La Liga,2223,4,3,21,21,14,20,21,demo,0.0,0.0,0.0,0.2791346824842987,0.209351011863224,0.9769713886950454,1.465457083042568,1.465457083042568,1.3956734124214933,1.465457083042568,DF,4.5,945
1978.0,28,21.98,4,1,5,,,,Fermín García 31,Atlético,DF,21,URU,La Liga,2223,9,2,43,34,12,21,23,demo,0.18198362147406733,0.04549590536851683,0.22747952684258416,0.4094631483166515,0.09099181073703366,0.545950864422202,1.9563239308462237,1.5468607825295724,0.9554140127388535,1.046405823475887,DF,20.99,946
2524.0,36,28.04,1,2,3,,,,Hugo Ramírez 33,Real Sociedad,DF,34,URU,La Liga,2425,8,3,44,36,24,29,28,demo,0.03566333808844508,0.07132667617689016,0.10699001426533523,0.28530670470756064,0.10699001426533523,0.8559201141226819,1.5691868758915835,1.2838801711840229,1.0342368045649073,0.9985734664764623,DF,5.98,947
1117.0,16,12.41,1,3,4,,,,Samu Ramírez 36,Mallorca,DF,17,FRA,La Liga,2425,2,0,20,20,5,14,12,demo,0.08058017727639001,0.24174053182917002,0.32232070910556004,0.16116035455278002,0.0,0.40290088638195004,1.6116035455278002,1.6116035455278002,1.1281224818694602,0.9669621273166801,DF,27.37,948
2399.0,34,26.66,2,6,8,,,,Sergio Sánchez 37,Real Madrid,MF,33,ARG,La Liga,2223,23,6,34,30,46,25,38,demo,0.07501875468867217,0.2250562640660165,0.30007501875468867,0.8627156789197299,0.2250562640660165,1.7254313578394598,1.275318829707427,1.1252813203300824,0.9377344336084021,1.4253563390847712,MF,8.19,949
660.0,9,7.33,2,1,3,,,,Carlos Ruiz 42,Celta,MF,26,URU,La Liga,2425,4,1,7,9,9,11,11,demo,0.2728512960436562,0.1364256480218281,0.4092769440654843,0.5457025920873124,0.1364256480218281,1.2278308321964528,0.9549795361527967,1.2278308321964528,1.500682128240109,1.500682128240109,MF,17.76,950
1557.0,22,17.3,3,3,6,,,,Hugo Núñez 43,Real Madrid,FW,24,ESP,La Liga,2223,47,14,9,10,18,23,16,demo,0.17341040462427745,0.17341040462427745,0.3468208092485549,2.7167630057803467,0.8092485549132947,1.0404624277456647,0.5202312138728323,0.5780346820809248,1.329479768786127,0.9248554913294798,FW,19.39,951
3024.0,38,33.6,3,1,4,,,,Lamine Alonso 46,Leganés,DF,33,NGA,La Liga,2223,16,7,62,46,20,39,39,demo,0.08928571428571429,0.02976190476190476,0.11904761904761904,0.47619047619047616,0.20833333333333331,0.5952380952380952,1.8452380952380951,1.369047619047619,1.1607142857142856,1.1607142857142856,DF,7.05,952
2398.0,34,26.64,0,3,3,,,,Takefusa López 48,Las Palmas,DF,34,POR,La Liga,2425,9,1,34,32,19,30,32,demo,0.0,0.11261261261261261,0.11261261261261261,0.33783783783783783,0.03753753753753754,0.7132132132132132,1.2762762762762763,1.2012012012012012,1.1261261261261262,1.2012012012012012,DF,6.01,953
1273.0,18,14.14,5,5,10,,,,Pedri Alonso 51,Athletic,FW,23,BRA,La Liga,2425,31,12,5,12,16,20,12,demo,0.3536067892503536,0.3536067892503536,0.7072135785007072,2.1923620933521923,0.8486562942008486,1.1315417256011315,0.3536067892503536,0.8486562942008486,1.4144271570014144,0.8486562942008486,FW,26.12,954
2717.0,38,30.19,13,6,19,,,,Rodri Navarro 52,Real Sociedad,"FW,MF",26,ARG,La Liga,2223,68,23,7,15,42,35,29,demo,0.43060616098045706,0.19874130506790327,0.6293474660483603,2.252401457436237,0.7618416694269625,1.391189135475323,0.23186485591255382,0.49685326266975816,1.1593242795627692,0.9605829744948658,FW,20.53,955
3302.0,38,36.69,15,5,20,,,,Hugo Díaz 58,Barcelona,FW,36,MAR,La Liga,2223,71,27,17,17,33,36,42,demo,0.40883074407195424,0.13627691469065142,0.5451076587626057,1.9351321886072501,0.7358953393295177,0.8994276369582993,0.4633415099482148,0.4633415099482148,0.9811937857726901,1.1447260834014719,FW,6.95,956
1426.0,20,15.84,0,0,0,,,,Ayoze Díaz 61,Girona,DF,31,BRA,La Liga,2223,6,2,22,23,18,21,9,demo,0.0,0.0,0.0,0.3787878787878788,0.12626262626262627,1.1363636363636365,1.3888888888888888,1.452020202020202,1.3257575757575757,0.5681818181818182,DF,8.1,957
1470.0,21,16.33,2,1,3,,,,Pedri López 63,Las Palmas,DF,32,MAR,La Liga,2425,8,2,28,27,13,21,18,demo,0.12247397428046541,0.06123698714023271,0.18371096142069812,0.48989589712186166,0.12247397428046541,0.7960808328230252,1.7146356399265157,1.6533986527862832,1.2859767299448868,1.1022657685241888,DF,8.52,958
740.0,11,8.22,0,1,1,,,,Oihan Sánchez 66,Espanyol,FW,19,NGA,La Liga,2425,19,6,2,7,13,16,10,demo,0.0,0.121654501216545,0.121654501216545,2.311435523114355,0.7299270072992701,1.581508515815085,0.24330900243309,0.851581508515815,1.94647201946472,1.21654501216545,FW,21.2,959
3035.0,38,33.72,16,6,22,,,,Yeremy López 67,Getafe,FW,19,URU,La Liga,2223,59,23,12,11,35,41,46,demo,0.4744958481613286,0.17793594306049823,0.6524317912218268,1.7497034400948992,0.6820877817319099,1.0379596678529064,0.35587188612099646,0.3262158956109134,1.2158956109134045,1.3641755634638197,FW,31.23,960
3389.0,38,37.66,6,11,17,,,,Nico Moreno 72,Valencia,FW,19,POR,La Liga,2425,96,39,16,16,54,45,38,demo,0.15932023366967607,0.2920870950610728,0.45140732873074885,2.549123738714817,1.0355815188528945,1.4338821030270845,0.4248539564524695,0.4248539564524695,1.1949017525225705,1.0090281465746151,FW,27.43,961
3181.0,38,35.34,4,5,9,,,,Ante Torres 73,Celta,MF,19,FRA,La Liga,2223,40,15,56,55,61,37,43,demo,0.11318619128466326,0.14148273910582906,0.2546689303904923,1.1318619128466325,0.4244482173174872,1.7260894170911147,1.5846066779852856,1.5563101301641198,1.0469722693831351,1.21675155631013,MF,23.71,962
1048.0,15,11.64,0,0,0,,,,Gavi González 76,Osasuna,GK,18,URU,La Liga,2223,0,0,0,0,0,14,13,demo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2027491408934707,1.1168384879725086,GK,19.8,963
1459.0,21,16.21,1,5,6,,,,Lamine Castro 78,Real Madrid,"MF,DF",35,BRA,La Liga,2425,12,6,30,25,36,18,15,demo,0.061690314620604564,0.3084515731030228,0.3701418877236274,0.7402837754472548,0.3701418877236274,2.2208513263417644,1.8507094386181369,1.542257865515114,1.1104256631708822,0.9253547193090684,MF,6.17,964
2647.0,38,29.41,3,8,11,,,,Pedri Vargas 81,Athletic,MF,20,ESP,La Liga,2425,34,10,35,26,52,27,26,demo,0.10200612036722204,0.27201632097925876,0.37402244134648077,1.1560693641618498,0.34002040122407345,1.7681060863651819,1.190071404284257,0.8840530431825909,0.9180550833049983,0.8840530431825909,MF,24.73,965
2780.0,38,30.89,2,1,3,,,,Sergio Ortega 82,Betis,DF,32,BRA,La Liga,2223,17,5,53,49,26,30,18,demo,0.06474587245063126,0.03237293622531563,0.09711880867594691,0.5503399158303658,0.16186468112657817,0.8416963418582065,1.7157656199417286,1.5862738750404661,0.9711880867594691,0.5827128520556815,DF,7.9,966
2486.0,36,27.62,13,6,19,,,,Javier Alonso 87,Osasuna,FW,33,FRA,La Liga,2425,62,22,16,11,26,24,39,demo,0.4706734250543085,0.2172338884866039,0.6879073135409124,2.24475018102824,0.7965242577842143,0.941346850108617,0.5792903692976104,0.39826212889210716,0.8689355539464156,1.4120202751629254,FW,10.63,967
1281.0,18,14.23,3,6,9,,,,Lamine Martínez 88,Betis,MF,29,URU,La Liga,2223,15,8,16,30,30,18,13,demo,0.21082220660576248,0.42164441321152496,0.6324666198172874,1.0541110330288124,0.5621925509486999,2.1082220660576247,1.1243851018973998,2.1082220660576247,1.2649332396345747,0.9135628952916374,MF,16.16,968
2614.0,37,29.04,3,4,7,,,,Pablo Díaz 91,Alavés,MF,26,ARG,La Liga,2223,30,7,33,33,65,33,20,demo,0.10330578512396695,0.13774104683195593,0.24104683195592289,1.0330578512396695,0.24104683195592289,2.2382920110192837,1.1363636363636365,1.1363636363636365,1.1363636363636365,0.6887052341597797,MF,15.64,969
3319.0,38,36.88,3,5,8,,,,Álex Romero 93,Atlético,MF,36,FRA,La Liga,2425,35,10,51,44,64,37,38,demo,0.08134490238611713,0.1355748373101952,0.21691973969631234,0.9490238611713665,0.2711496746203904,1.7353579175704987,1.3828633405639912,1.193058568329718,1.0032537960954446,1.0303687635574836,MF,5.48,970
3330.0,38,37.0,3,1,4,,,,Pedri Ruiz 96,Atlético,DF,31,ESP,La Liga,2425,16,4,74,64,32,44,38,demo,0.08108108108108109,0.02702702702702703,0.10810810810810811,0.43243243243243246,0.10810810810810811,0.8648648648648649,2.0,1.7297297297297298,1.1891891891891893,1.027027027027027,DF,8.98,971
2573.0,37,28.59,3,1,4,,,,Hugo González 0,Rayo,MF,35,MAR,La Liga,2223,33,14,27,36,56,28,18,demo,0.1049317943336831,0.03497726477789437,0.13990905911157747,1.154249737670514,0.48968170689052115,1.9587268275620846,0.944386149003148,1.2591815320041972,0.9793634137810423,0.6295907660020986,MF,5.13,972
2489.0,36,27.66,3,3,6,,,,Carlos González 5,Real Madrid,"DF,MF",17,MAR,La Liga,2425,29,10,37,33,68,37,30,demo,0.10845986984815618,0.10845986984815618,0.21691973969631237,1.0484454085321764,0.3615328994938539,2.458423716558207,1.3376717281272597,1.193058568329718,1.3376717281272597,1.0845986984815619,DF,25.19,973
672.0,10,7.47,0,1,1,,,,Pablo Moreno 6,Osasuna,DF,35,BRA,La Liga,2223,3,2,11,14,3,5,2,demo,0.0,0.13386880856760375,0.13386880856760375,0.40160642570281124,0.2677376171352075,0.40160642570281124,1.4725568942436413,1.8741633199464525,0.6693440428380187,0.2677376171352075,DF,5.1,974
1512.0,22,16.8,5,4,9,,,,Mikel Núñez 9,Alavés,FW,28,NGA,La Liga,2223,43,19,2,8,17,14,16,demo,0.2976190476190476,0.23809523809523808,0.5357142857142857,2.5595238095238093,1.130952380952381,1.0119047619047619,0.11904761904761904,0.47619047619047616,0.8333333333333333,0.9523809523809523,FW,16.59,975
1749.0,25,19.43,3,4,7,,,,Pablo López 11,Real Madrid,MF,19,URU,La Liga,2425,21,7,26,25,41,22,12,demo,0.15440041173443128,0.2058672156459084,0.3602676273803397,1.0808028821410192,0.3602676273803397,2.110138960370561,1.3381369016984046,1.2866700977869274,1.1322696860524961,0.6176016469377251,MF,25.71,976
1830.0,26,20.33,3,6,9,,,,Bryan Ruiz 15,Real Sociedad,MF,29,NGA,La Liga,2223,23,5,24,28,35,23,23,demo,0.14756517461878998,0.29513034923757997,0.44269552385636995,1.1313330054107231,0.2459419576979833,1.721593703885883,1.1805213969503199,1.3772749631087065,1.1313330054107231,1.1313330054107231,MF,14.28,977
773.0,11,8.59,0,0,0,,,,Marc Sánchez 20,Girona,DF,27,BRA,La Liga,2425,3,1,13,11,5,9,6,demo,0.0,0.0,0.0,0.3492433061699651,0.11641443538998836,0.5820721769499418,1.5133876600698486,1.280558789289872,1.0477299185098952,0.6984866123399301,DF,11.7,978
705.0,10,7.83,1,2,3,,,,Fermín Romero 21,Espanyol,MF,33,MAR,La Liga,2223,10,4,14,18,19,11,3,demo,0.1277139208173691,0.2554278416347382,0.3831417624521073,1.277139208173691,0.5108556832694764,2.426564495530013,1.7879948914431674,2.2988505747126435,1.40485312899106,0.3831417624521073,MF,8.71,979
922.0,13,10.24,2,1,3,,,,Nico Pérez 24,Alavés,FW,28,ESP,La Liga,2223,23,9,1,0,15,12,14,demo,0.1953125,0.09765625,0.29296875,2.24609375,0.87890625,1.46484375,0.09765625,0.0,1.171875,1.3671875,FW,13.96,980
2919.0,38,32.43,8,7,15,,,,Bryan Ortega 29,Valladolid,FW,35,FRA,La Liga,2425,72,26,17,12,28,33,35,demo,0.24668516805427074,0.2158495220474869,0.46253469010175763,2.2201665124884364,0.8017267961763799,0.8633980881899476,0.5242059821153253,0.3700277520814061,1.0175763182238668,1.0792476102374344,FW,6.58,981
3310.0,38,36.78,4,3,7,,,,Yeremy Pérez 30,Espanyol,DF,34,POR,La Liga,2223,23,8,68,57,20,42,43,demo,0.1087547580206634,0.08156606851549755,0.19032082653616095,0.6253398586188146,0.2175095160413268,0.5437737901033171,1.848830886351278,1.5497553017944534,1.1419249592169658,1.1691136487221316,DF,6.43,982
1771.0,25,19.68,10,4,14,,,,Bryan Ortega 35,Real Sociedad,FW,26,URU,La Liga,2425,43,18,6,10,34,21,12,demo,0.508130081300813,0.2032520325203252,0.7113821138211383,2.184959349593496,0.9146341463414634,1.7276422764227644,0.3048780487804878,0.508130081300813,1.0670731707317074,0.6097560975609756,FW,21.56,983
2225.0,32,24.72,3,8,11,,,,Pedri Ramírez 36,Athletic,MF,20,MAR,La Liga,2223,25,8,22,32,39,24,27,demo,0.12135922330097088,0.3236245954692557,0.4449838187702266,1.011326860841424,0.3236245954692557,1.5776699029126213,0.8899676375404532,1.2944983818770228,0.970873786407767,1.0922330097087378,MF,26.01,984
3386.0,38,37.62,11,5,16,,,,Gavi Moreno 41,Getafe,FW,29,ESP,La Liga,2425,94,32,14,19,31,44,36,demo,0.2923976608187135,0.13290802764486975,0.42530568846358324,2.4986709197235513,0.8506113769271665,0.8240297713981926,0.37214247740563533,0.5050505050505051,1.169590643274854,0.9569377990430623,FW,14.11,985
1259.0,18,13.99,4,2,6,,,,Hugo González 44,Athletic,"FW,MF",29,POR,La Liga,2425,30,11,9,6,14,12,20,demo,0.28591851322373124,0.14295925661186562,0.42887776983559683,2.144388849177984,0.7862759113652609,1.0007147962830594,0.6433166547533953,0.42887776983559683,0.8577555396711937,1.4295925661186561,FW,14.15,986
2603.0,37,28.92,4,3,7,,,,Pablo García 45,Valladolid,MF,34,ARG,La Liga,2223,45,15,37,33,53,30,41,demo,0.1383125864453665,0.10373443983402489,0.2420470262793914,1.5560165975103732,0.5186721991701244,1.8326417704011064,1.2793914246196403,1.1410788381742738,1.0373443983402488,1.4177040110650068,MF,6.71,987
1326.0,19,14.73,1,0,1,,,,Mikel Ruiz 50,Celta,DF,34,ESP,La Liga,2425,4,1,37,25,8,15,11,demo,0.06788866259334692,0.0,0.06788866259334692,0.27155465037338766,0.06788866259334692,0.5431093007467753,2.5118805159538358,1.6972165648336728,1.0183299389002036,0.746775288526816,DF,5.77,988
2417.0,35,26.86,4,1,5,,,,Marc Torres 51,Rayo,DF,31,NGA,La Liga,2223,11,1,54,57,26,20,23,demo,0.14892032762472077,0.03723008190618019,0.18615040953090098,0.4095309009679821,0.03723008190618019,0.9679821295606851,2.0104244229337307,2.122114668652271,0.7446016381236039,0.8562918838421445,DF,9.61,989
1992.0,28,22.13,9,2,11,,,,Oihan Jiménez 54,Valladolid,FW,33,ESP,La Liga,2223,42,15,8,14,25,19,22,demo,0.4066877541798464,0.09037505648441031,0.49706281066425667,1.8978761861726166,0.6778129236330773,1.1296882060551288,0.36150022593764125,0.6326253953908721,0.8585630366018979,0.9941256213285133,FW,9.43,990
835.0,12,9.28,3,0,3,,,,Oihan Jiménez 56,Barcelona,FW,30,BRA,La Liga,2425,25,5,7,4,8,6,14,demo,0.3232758620689655,0.0,0.3232758620689655,2.6939655172413794,0.5387931034482759,0.8620689655172414,0.7543103448275863,0.4310344827586207,0.646551724137931,1.5086206896551726,FW,11.91,991
1241.0,18,13.79,1,2,3,,,,Ante Iglesias 59,Real Sociedad,MF,20,BRA,La Liga,2425,16,1,21,22,24,16,20,demo,0.07251631617113852,0.14503263234227703,0.21754894851341552,1.1602610587382163,0.07251631617113852,1.7403915881073242,1.5228426395939088,1.5953589557650472,1.1602610587382163,1.4503263234227701,MF,21.92,992
3007.0,38,33.41,18,4,22,,,,Marc Núñez 60,Valencia,FW,34,BRA,La Liga,2223,66,17,12,14,33,41,31,demo,0.5387608500448968,0.1197246333433104,0.6584854833882072,1.9754564501646217,0.5088296917090692,0.9877282250823108,0.3591739000299312,0.4190362167015864,1.2271774917689315,0.9278659084106556,FW,8.96,993
550.0,8,6.11,1,2,3,,,,Rodri García 65,Mallorca,MF,33,MAR,La Liga,2425,10,1,9,8,15,9,1,demo,0.1636661211129296,0.3273322422258592,0.4909983633387888,1.6366612111292962,0.1636661211129296,2.454991816693944,1.4729950900163666,1.3093289689034369,1.4729950900163666,0.1636661211129296,MF,9.39,994
2844.0,38,31.6,14,2,16,,,,Bryan García 66,Betis,FW,25,MAR,La Liga,2223,81,40,9,21,43,27,27,demo,0.4430379746835443,0.06329113924050632,0.5063291139240506,2.5632911392405062,1.2658227848101264,1.360759493670886,0.28481012658227844,0.6645569620253164,0.8544303797468354,0.8544303797468354,FW,20.34,995
1282.0,18,14.24,0,0,0,,,,Ante Torres 69,Rayo,DF,36,ARG,La Liga,2223,5,2,18,31,10,13,13,demo,0.0,0.0,0.0,0.35112359550561795,0.1404494382022472,0.7022471910112359,1.2640449438202248,2.1769662921348316,0.9129213483146067,0.9129213483146067,DF,4.5,996
699.0,10,7.77,2,0,2,,,,Carlos Ramírez 71,Girona,"FW,MF",27,ARG,La Liga,2425,17,6,3,9,9,8,4,demo,0.2574002574002574,0.0,0.2574002574002574,2.187902187902188,0.7722007722007722,1.1583011583011584,0.3861003861003861,1.1583011583011584,1.0296010296010296,0.5148005148005148,FW,14.71,997
507.0,7,5.63,1,0,1,,,,Unai Alonso 74,Rayo,GK,20,NGA,La Liga,2425,2,0,0,0,0,6,5,demo,0.17761989342806395,0.0,0.17761989342806395,0.3552397868561279,0.0,0.0,0.0,0.0,1.0657193605683837,0.8880994671403197,GK,21.2,998
1810.0,26,20.11,0,4,4,,,,Carlos Torres 75,Leganés,DF,23,URU,La Liga,2223,4,1,35,35,16,21,19,demo,0.0,0.19890601690701143,0.19890601690701143,0.19890601690701143,0.04972650422675286,0.7956240676280457,1.74042764793635,1.74042764793635,1.04425658876181,0.9448035803083044,DF,18.34,999
2319.0,33,25.77,1,2,3,,,,Oihan López 80,Getafe,DF,20,POR,La Liga,2425,10,1,42,47,24,21,33,demo,0.038804811796662786,0.07760962359332557,0.11641443538998836,0.38804811796662786,0.038804811796662786,0.9313154831199069,1.6298020954598371,1.8238261544431509,0.8149010477299186,1.280558789289872,DF,20.1,1000
2232.0,32,24.8,4,8,12,,,,Javier Sánchez 86,Betis,MF,19,NGA,La Liga,2425,23,10,24,34,55,22,24,demo,0.16129032258064516,0.3225806451612903,0.48387096774193544,0.9274193548387096,0.4032258064516129,2.217741935483871,0.9677419354838709,1.3709677419354838,0.8870967741935484,0.9677419354838709,MF,28.05,1001
3170.0,38,35.22,3,4,7,,,,Oihan Alonso 89,Valencia,DF,35,ESP,La Liga,2425,15,4,62,64,35,49,42,demo,0.08517887563884156,0.1135718341851221,0.19875070982396367,0.42589437819420783,0.1135718341851221,0.9937535491198183,1.7603634298693924,1.8171493469619535,1.3912549687677456,1.192504258943782,DF,5.39,1002
591.0,8,6.57,1,2,3,,,,Mikel Ramírez 95,Barcelona,MF,29,URU,La Liga,2425,6,1,9,8,11,5,6,demo,0.15220700152207,0.30441400304414,0.45662100456621,0.91324200913242,0.15220700152207,1.67427701674277,1.36986301369863,1.21765601217656,0.76103500761035,0.91324200913242,MF,14.42,1003
679.0,10,7.54,2,1,3,,,,Fermín Díaz 96,Betis,FW,28,FRA,La Liga,2223,18,5,4,5,10,13,8,demo,0.26525198938992045,0.13262599469496023,0.3978779840848806,2.387267904509284,0.6631299734748011,1.3262599469496021,0.5305039787798409,0.6631299734748011,1.7241379310344827,1.0610079575596818,FW,15.1,1004
3313.0,38,36.81,2,6,8,,,,Álex Núñez 2,Sevilla,MF,23,BRA,La Liga,2223,42,13,48,54,67,38,39,demo,0.05433306166802499,0.16299918500407498,0.21733224667209997,1.1409942950285248,0.35316490084216245,1.8201575658788371,1.3039934800325998,1.4669926650366747,1.0323281716924748,1.0594947025264874,MF,18.63,1005
584.0,8,6.49,2,1,3,,,,Lamine Díaz 4,Real Sociedad,MF,35,FRA,La Liga,2425,7,2,13,11,16,3,8,demo,0.3081664098613251,0.15408320493066255,0.4622496147919877,1.078582434514638,0.3081664098613251,2.4653312788906008,2.0030816640986133,1.694915254237288,0.4622496147919877,1.2326656394453004,MF,6.58,1006
